postercolumn_URL,Image,Rank_Title,Rank_Title_URL,Rank_Title1,Rank_Title2,IMDbRating,Text,Text1,Text2,Text3,Time,Field1,Text4,Text5,Text6
https://www.imdb.com/title/tt0027977/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_39,"https://m.media-amazon.com/images/M/MV5BYjJiZjMzYzktNjU0NS00OTkxLWEwYzItYzdhYWJjN2QzMTRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg","
      39.
      Modern Times
        (1936)
    ",https://www.imdb.com/title/tt0027977/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_39,Modern Times,(1936),8.5,Modern Times (1936)            ,Drama,Comedy,"
                        1h 27min
                    ",8.5,"
            
                    
8.5/10                    
                    215,275
                        
                                310 user
                                116 critic
                        
            

  Rate This123456789100
    ","
        Director:
Charles Chaplin (as Charlie Chaplin)    ","
        Stars:
Charles Chaplin, Paulette Goddard, Henry Bergman            |
See full cast & crew »
    ","
                        11 October 1934 - 30 August 1935
                    "
https://www.imdb.com/title/tt0054215/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_40,"https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg","
      40.
      Psycho
        (1960)
    ",https://www.imdb.com/title/tt0054215/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_40,Psycho,(1960),8.5,Psycho (1960)            ,Mystery,Horror,"
                        1h 49min
                    ",8.5,"
            
                    
8.5/10                    
                    598,267
                        
                                1,339 user
                                241 critic
                        
            

  Rate This123456789100
    ","
        Director:
Alfred Hitchcock    ","
        Stars:
Anthony Perkins, Janet Leigh, Vera Miles            |
See full cast & crew »
    ","
                        11 November 1959 - January 1960
                    "
https://www.imdb.com/title/tt0172495/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_41,"https://m.media-amazon.com/images/M/MV5BMDliMmNhNDEtODUyOS00MjNlLTgxODEtN2U3NzIxMGVkZTA1L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg","
      41.
      Gladiator
        (2000)
    ",https://www.imdb.com/title/tt0172495/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_41,Gladiator,(2000),8.5,Gladiator (2000)            ,Adventure,Action,"
                        2h 35min
                    ",8.5,"
            
                    
8.5/10                    
                    1,327,414
                        
                                2,680 user
                                216 critic
                        
            

  Rate This123456789100
    ","
        Director:
Ridley Scott    ","
        Stars:
Russell Crowe, Joaquin Phoenix, Connie Nielsen            |
See full cast & crew »
    ","
                        18 January 1999 - 29 May 1999
                    "
https://www.imdb.com/title/tt0021749/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_42,"https://m.media-amazon.com/images/M/MV5BY2I4MmM1N2EtM2YzOS00OWUzLTkzYzctNDc5NDg2N2IyODJmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg","
      42.
      City Lights
        (1931)
    ",https://www.imdb.com/title/tt0021749/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_42,City Lights,(1931),8.5,City Lights (1931)            ,Drama,Comedy,"
                        1h 27min
                    ",8.5,"
            
                    
8.5/10                    
                    165,874
                        
                                297 user
                                124 critic
                        
            

  Rate This123456789100
    ","
        Director:
Charles Chaplin    ","
        Stars:
Charles Chaplin, Virginia Cherrill, Florence Lee            |
See full cast & crew »
    ","
                        31 December 1927 - 22 January 1931
                    "
https://www.imdb.com/title/tt0407887/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_43,"https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_UY67_CR0,0,45,67_AL_.jpg","
      43.
      The Departed
        (2006)
    ",https://www.imdb.com/title/tt0407887/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_43,The Departed,(2006),8.5,The Departed (2006)            ,Drama,Crime,"
                        2h 31min
                    ",8.5,"
            
                    
8.5/10                    
                    1,176,916
                        
                                2,358 user
                                292 critic
                        
            

  Rate This123456789100
    ","
        Director:
Martin Scorsese    ","
        Stars:
Leonardo DiCaprio, Matt Damon, Jack Nicholson            |
See full cast & crew »
    ","
                        21 April 2005 - 27 August 2005
                    "
https://www.imdb.com/title/tt1675434/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_44,"https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_UY67_CR0,0,45,67_AL_.jpg","
      44.
      Untouchable
        (2011)
    ",https://www.imdb.com/title/tt1675434/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_44,Untouchable,(2011),8.5,Untouchable (2011)            ,Comedy,Biography,"
                        1h 52min
                    ",8.5,"
            
                    
8.5/10                    
                    749,204
                        
                                653 user
                                324 critic
                        
            

  Rate This123456789100
    ","
        Directors:
Olivier Nakache, Éric Toledano    ","
        Stars:
François Cluzet, Omar Sy, Anne Le Ny            |
See full cast & crew »
    ",
https://www.imdb.com/title/tt2582802/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_45,"https://m.media-amazon.com/images/M/MV5BOTA5NDZlZGUtMjAxOS00YTRkLTkwYmMtYWQ0NWEwZDZiNjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg","
      45.
      Whiplash
        (2014)
    ",https://www.imdb.com/title/tt2582802/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_45,Whiplash,(2014),8.5,Whiplash (2014)            ,Music,Drama,"
                        1h 46min
                    ",8.5,"
            
                    
8.5/10                    
                    706,036
                        
                                1,255 user
                                592 critic
                        
            

  Rate This123456789100
    ","
        Director:
Damien Chazelle    ","
        Stars:
Miles Teller, J.K. Simmons, Melissa Benoist            |
See full cast & crew »
    ",
https://www.imdb.com/title/tt0482571/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_46,"https://m.media-amazon.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_UY67_CR0,0,45,67_AL_.jpg","
      46.
      The Prestige
        (2006)
    ",https://www.imdb.com/title/tt0482571/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_46,The Prestige,(2006),8.5,The Prestige (2006)            ,Mystery,Drama,"
                        2h 10min
                    ",8.5,"
            
                    
8.5/10                    
                    1,175,739
                        
                                1,463 user
                                363 critic
                        
            

  Rate This123456789100
    ","
        Director:
Christopher Nolan    ","
        Stars:
Christian Bale, Hugh Jackman, Scarlett Johansson            |
See full cast & crew »
    ","
                        16 January 2006 - 9 April 2006
                    "
https://www.imdb.com/title/tt0095327/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_47,"https://m.media-amazon.com/images/M/MV5BZmY2NjUzNDQtNTgxNC00M2Q4LTljOWQtMjNjNDBjNWUxNmJlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX45_CR0,0,45,67_AL_.jpg","
      47.
      Grave of the Fireflies
        (1988)
    ",https://www.imdb.com/title/tt0095327/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_47,Grave of the Fireflies,(1988),8.5,Grave of the Fireflies (1988)            ,Drama,Animation,"
                        1h 29min
                    ",8.5,"
            
                    
8.5/10                    
                    231,382
                        
                                764 user
                                130 critic
                        
            

  Rate This123456789100
    ","
        Director:
Isao Takahata    ","
        Stars:
Tsutomu Tatsumi, Ayano Shiraishi, Akemi Yamaguchi            |
See full cast & crew »
    ",
https://www.imdb.com/title/tt0064116/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_48,"https://m.media-amazon.com/images/M/MV5BZGI5MjBmYzYtMzJhZi00NGI1LTk3MzItYjBjMzcxM2U3MDdiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg","
      48.
      Once Upon a Time in the West
        (1968)
    ",https://www.imdb.com/title/tt0064116/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_48,Once Upon a Time in the West,(1968),8.4,Once Upon a Time in the West (1968)            ,"31 August 1969 (UK)
",Western,"
                        2h 45min
                    ",8.5,"
            
                    
8.5/10                    
                    299,950
                        
                                719 user
                                151 critic
                        
            

  Rate This123456789100
    ","
        Director:
Sergio Leone    ","
        Stars:
Henry Fonda, Charles Bronson, Claudia Cardinale            |
See full cast & crew »
    ","
                        April 1968 - July 1968
                    "
https://www.imdb.com/title/tt8503618/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_49,"https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_UY67_CR0,0,45,67_AL_.jpg","
      49.
      Hamilton
        (2020)
    ",https://www.imdb.com/title/tt8503618/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_49,Hamilton,(2020),8.4,Hamilton (2020)            ,Drama,Biography,"
                        2h 40min
                    ",8.6,"
            
                    
8.6/10                    
                    48,804
                        
                                547 user
                                94 critic
                        
            

  Rate This123456789100
    ","
        Director:
Thomas Kail    ","
        Stars:
Lin-Manuel Miranda, Phillipa Soo, Leslie Odom Jr.            |
See full cast & crew »
    ","
                        26 June 2016 - 28 June 2016
                    "
https://www.imdb.com/title/tt0034583/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_50,"https://m.media-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX45_CR0,0,45,67_AL_.jpg","
      50.
      Casablanca
        (1942)
    ",https://www.imdb.com/title/tt0034583/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_50,Casablanca,(1942),8.4,Casablanca (1942)            ,Romance,Drama,"
                        1h 42min
                    ",8.5,"
            
                    
8.5/10                    
                    517,003
                        
                                1,345 user
                                198 critic
                        
            

  Rate This123456789100
    ","
        Director:
Michael Curtiz    ","
        Stars:
Humphrey Bogart, Ingrid Bergman, Paul Henreid            |
See full cast & crew »
    ","
                        25 May 1942 - 3 August 1942
                    "
https://www.imdb.com/title/tt0095765/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_51,"https://m.media-amazon.com/images/M/MV5BM2FhYjEyYmYtMDI1Yy00YTdlLWI2NWQtYmEzNzAxOGY1NjY2XkEyXkFqcGdeQXVyNTA3NTIyNDg@._V1_UY67_CR0,0,45,67_AL_.jpg","
      51.
      Cinema Paradiso
        (1988)
    ",https://www.imdb.com/title/tt0095765/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_51,Cinema Paradiso,(1988),8.4,Cinema Paradiso (1988)            ,"23 February 1990 (UK)
",Drama,"
                        2h 35min
                    ",8.5,"
            
                    
8.5/10                    
                    227,617
                        
                                525 user
                                121 critic
                        
            

  Rate This123456789100
    ","
        Director:
Giuseppe Tornatore    ","
        Stars:
Philippe Noiret, Enzo Cannavale, Antonella Attili            |
See full cast & crew »
    ","
                        8 May 1988 - August 1988
                    "
https://www.imdb.com/title/tt0047396/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_52,"https://m.media-amazon.com/images/M/MV5BNGUxYWM3M2MtMGM3Mi00ZmRiLWE0NGQtZjE5ODI2OTJhNTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY67_CR0,0,45,67_AL_.jpg","
      52.
      Rear Window
        (1954)
    ",https://www.imdb.com/title/tt0047396/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_52,Rear Window,(1954),8.4,Rear Window (1954)            ,Thriller,Mystery,"
                        1h 52min
                    ",8.4,"
            
                    
8.4/10                    
                    439,657
                        
                                873 user
                                170 critic
                        
            

  Rate This123456789100
    ","
        Director:
Alfred Hitchcock    ","
        Stars:
James Stewart, Grace Kelly, Wendell Corey            |
See full cast & crew »
    ","
                        27 November 1953 - 13 January 1954
                    "
https://www.imdb.com/title/tt0078748/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_53,"https://m.media-amazon.com/images/M/MV5BMmQ2MmU3NzktZjAxOC00ZDZhLTk4YzEtMDMyMzcxY2IwMDAyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg","
      53.
      Alien
        (1979)
    ",https://www.imdb.com/title/tt0078748/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_53,Alien,(1979),8.4,Alien (1979)            ,Sci-Fi,Horror,"
                        1h 57min
                    ",8.4,"
            
                    
8.4/10                    
                    780,545
                        
                                1,487 user
                                323 critic
                        
            

  Rate This123456789100
    ","
        Director:
Ridley Scott    ","
        Stars:
Sigourney Weaver, Tom Skerritt, John Hurt            |
See full cast & crew »
    ","
                        5 July 1978 - 2 October 1978
                    "
https://www.imdb.com/title/tt0078788/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_54,"https://m.media-amazon.com/images/M/MV5BMDdhODg0MjYtYzBiOS00ZmI5LWEwZGYtZDEyNDU4MmQyNzFkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg","
      54.
      Apocalypse Now
        (1979)
    ",https://www.imdb.com/title/tt0078788/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_54,Apocalypse Now,(1979),8.4,Apocalypse Now (1979)            ,Mystery,Drama,"
                        2h 27min
                    ",8.4,"
            
                    
8.4/10                    
                    600,498
                        
                                1,226 user
                                310 critic
                        
            

  Rate This123456789100
    ","
        Director:
Francis Ford Coppola (as Francis Coppola)    ","
        Stars:
Martin Sheen, Marlon Brando, Robert Duvall            |
See full cast & crew »
    ","
                        March 1976 - 21 May 1977
                    "
https://www.imdb.com/title/tt0209144/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_55,"https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg","
      55.
      Memento
        (2000)
    ",https://www.imdb.com/title/tt0209144/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_55,Memento,(2000),8.4,Memento (2000)            ,Thriller,Mystery,"
                        1h 53min
                    ",8.4,"
            
                    
8.4/10                    
                    1,115,091
                        
                                2,304 user
                                220 critic
                        
            

  Rate This123456789100
    ","
        Director:
Christopher Nolan    ","
        Stars:
Guy Pearce, Carrie-Anne Moss, Joe Pantoliano            |
See full cast & crew »
    ","
                        7 September 1999 - 1 October 1999
                    "
https://www.imdb.com/title/tt0032553/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_56,"https://m.media-amazon.com/images/M/MV5BMmExYWJjNTktNGUyZS00ODhmLTkxYzAtNWIzOGEyMGNiMmUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg","
      56.
      The Great Dictator
        (1940)
    ",https://www.imdb.com/title/tt0032553/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_56,The Great Dictator,(1940),8.4,The Great Dictator (1940)            ,Drama,Comedy,"
                        2h 5min
                    ",8.4,"
            
                    
8.4/10                    
                    200,967
                        
                                273 user
                                111 critic
                        
            

  Rate This123456789100
    ","
        Director:
Charles Chaplin    ","
        Stars:
Charles Chaplin, Paulette Goddard, Jack Oakie            |
See full cast & crew »
    ","
                        9 September 1939 - 2 October 1940
                    "
https://www.imdb.com/title/tt0082971/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_57,"https://m.media-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_UX45_CR0,0,45,67_AL_.jpg","
      57.
      Raiders of the Lost Ark
        (1981)
    ",https://www.imdb.com/title/tt0082971/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_57,Raiders of the Lost Ark,(1981),8.4,Raiders of the Lost Ark (1981)            ,Adventure,Action,"
                        1h 55min
                    ",8.4,"
            
                    
8.4/10                    
                    876,441
                        
                                954 user
                                258 critic
                        
            

  Rate This123456789100
    ","
        Director:
Steven Spielberg    ","
        Stars:
Harrison Ford, Karen Allen, Paul Freeman            |
See full cast & crew »
    ","
                        23 June 1980 - October 1980
                    "
https://www.imdb.com/title/tt1853728/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_58,"https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_UY67_CR0,0,45,67_AL_.jpg","
      58.
      Django Unchained
        (2012)
    ",https://www.imdb.com/title/tt1853728/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_58,Django Unchained,(2012),8.4,Django Unchained (2012)            ,Western,Drama,"
                        2h 45min
                    ",8.4,"
            
                    
8.4/10                    
                    1,340,771
                        
                                1,586 user
                                840 critic
                        
            

  Rate This123456789100
    ","
        Director:
Quentin Tarantino    ","
        Stars:
Jamie Foxx, Christoph Waltz, Leonardo DiCaprio            |
See full cast & crew »
    ","
                        25 January 2012 - 27 July 2012
                    "
https://www.imdb.com/title/tt0405094/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_59,"https://m.media-amazon.com/images/M/MV5BOThkM2EzYmMtNDE3NS00NjlhLTg4YzktYTdhNzgyOWY3ZDYzXkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_UY67_CR1,0,45,67_AL_.jpg","
      59.
      The Lives of Others
        (2006)
    ",https://www.imdb.com/title/tt0405094/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_59,The Lives of Others,(2006),8.4,The Lives of Others (2006)            ,Mystery,Drama,"
                        2h 17min
                    ",8.4,"
            
                    
8.4/10                    
                    355,064
                        
                                516 user
                                223 critic
                        
            

  Rate This123456789100
    ","
        Director:
Florian Henckel von Donnersmarck    ","
        Stars:
Ulrich Mühe, Martina Gedeck, Sebastian Koch            |
See full cast & crew »
    ","
                        28 October 2004 - 21 December 2004
                    "
https://www.imdb.com/title/tt7286456/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_60,"https://m.media-amazon.com/images/M/MV5BNGVjNWI4ZGUtNzE0MS00YTJmLWE0ZDctN2ZiYTk2YmI3NTYyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY67_CR0,0,45,67_AL_.jpg","
      60.
      Joker
        (2019)
    ",https://www.imdb.com/title/tt7286456/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=S31SNNE8S7NH8SCSNNWF&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_60,Joker,(2019),8.4,Joker (2019)            ,Drama,Crime,"
                        2h 2min
                    ",8.5,"
            
                    
8.5/10                    
                    906,860
                        
                                10,679 user
                                714 critic
                        
            

  Rate This123456789100
    ","
        Director:
Todd Phillips    ","
        Stars:
Joaquin Phoenix, Robert De Niro, Zazie Beetz            |
See full cast & crew »
    ","
                        10 September 2018 - 3 December 2018
                    "
